segNum	size	Hit	buffer	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1114064	-1	4171	351413	461477.385055	2.414125	2.414125	1	-0.241412	2.000000
2	1155984	-1	8342	351413	2280253.968250	0.506954	0.506954	1	0.923110	2.000000
3	1971696	-1	11648	581447	2280253.968250	0.864683	0.864683	1	0.973805	2.000000
4	3188344	-1	14323	935558	2131716.827419	1.495670	1.495670	1	0.983599	3.000000
5	3777424	-1	16397	935558	1800839.749888	2.097590	2.097590	1	0.988534	5.000000
6	3515464	-1	18664	935558	1846432.035811	1.903923	1.903923	1	0.988534	6.000000
7	5004296	-1	20512	1814009	2154156.522635	2.323088	2.323088	1	0.988534	8.000000
8	4604672	-1	22726	1814009	2353749.768978	1.956313	1.956313	1	0.992945	9.000000
9	7931688	-1	23578	1814009	2389451.935984	3.319459	3.319459	1	0.992945	12.000000
10	7309472	-1	24370	1814009	2163221.980004	3.378975	3.378975	1	0.992945	15.000000
11	7611776	-1	24975	1814009	2134587.766478	3.565923	3.565923	1	0.992945	18.000000
12	7703608	-1	25681	1814009	2223621.352180	3.464442	3.464442	1	0.992945	21.000000
13	7186472	-1	26815	1814009	2365876.451703	3.037552	3.037552	1	0.992945	24.000000
14	7639464	-1	27074	1814009	2611722.079522	2.925068	2.925068	1	0.992945	26.000000
15	7811744	-1	26982	1814009	2588727.646320	3.017600	3.017600	1	0.992945	29.000000
16	7572976	-1	26218	1814009	2002483.058762	3.781793	3.781793	1	0.992945	32.000000
17	7932848	-1	25430	1814009	1736193.914621	4.569103	4.569103	1	0.992945	36.000000
18	7640344	-1	25624	1814009	1921160.888395	3.976941	3.976941	1	0.992945	39.000000
19	7584280	-1	26873	1814009	2595544.116280	2.922039	2.922039	1	0.992945	41.000000
20	8251168	-1	26859	1814009	2627400.745005	3.140430	3.140430	1	0.992945	44.000000
21	7273864	-1	27030	1814009	2449414.061339	2.969634	2.969634	1	0.992945	46.000000
22	7784368	-1	26825	1814009	2452514.087094	3.174036	3.174036	1	0.992945	49.000000
23	7743528	-1	26915	1814009	2510645.342445	3.084278	3.084278	1	0.992945	52.000000
24	7957920	-1	26448	1814009	2240483.156495	3.551877	3.551877	1	0.992945	55.000000
25	7573376	-1	25625	1814009	1731206.151105	4.374624	4.374624	1	0.992945	59.000000
26	8665320	-1	25165	1814009	1871191.399658	4.630911	4.630911	1	0.992945	63.000000
27	9352048	-1	20821	1814009	1098284.421095	8.515142	8.515142	1	0.992945	71.000000
28	2471944	-1	22538	935558	1007588.743912	2.453326	2.453326	1	0.984123	73.000000
29	252664	-1	26531	935558	1411734.915920	0.178974	0.178974	1	0.988534	73.000000
30	1898688	-1	28461	935558	1234375.174732	1.538177	1.538177	1	0.988534	74.000000
31	4275528	-1	26819	935558	1344125.061959	3.180900	3.180900	1	0.988534	77.000000
32	3447096	-1	28613	935558	2485425.919339	1.386924	1.386924	1	0.988534	78.000000
33	4162424	-1	28286	935558	2429073.482175	1.713585	1.713585	1	0.988534	79.000000
34	4237416	-1	27830	935558	1952942.481949	2.169760	2.169760	1	0.988534	81.000000
35	3990216	-1	27227	935558	1439450.423582	2.772041	2.772041	1	0.988534	83.000000
36	4149752	-1	27261	935558	1515393.344617	2.738399	2.738399	1	0.988534	85.000000
37	8327952	-1	26017	1814009	2091005.568067	3.982750	3.982750	1	0.988534	88.000000
38	4091744	-1	28367	935558	2505813.206207	1.632901	1.632901	1	0.984123	89.000000
39	7638048	-1	26260	1814009	2042589.204173	3.739395	3.739395	1	0.988534	92.000000
40	8816000	-1	25786	1814009	2092406.599904	4.213330	4.213330	1	0.992945	96.000000
41	5742336	-1	27033	1814009	1964038.700095	2.923739	2.923739	1	0.992945	98.000000
42	6758488	-1	26703	1814009	2049905.942912	3.296975	3.296975	1	0.992945	101.000000
43	7254840	-1	26220	1814009	1919407.815395	3.779728	3.779728	1	0.992945	104.000000
44	7466320	-1	26033	1814009	1882157.328318	3.966895	3.966895	1	0.992945	107.000000
45	7417808	-1	26342	1814009	2028188.102895	3.657357	3.657357	1	0.992945	110.000000
46	7647640	-1	26410	1814009	2130447.329589	3.589687	3.589687	1	0.992945	113.000000
47	6419632	-1	26539	1814009	1855199.708931	3.460346	3.460346	1	0.992945	116.000000
48	7260576	-1	24884	1814009	1419446.422243	5.115076	5.115076	1	0.992945	121.000000
49	6637576	-1	22334	1814009	987555.538947	6.721218	6.721218	1	0.992945	127.000000
50	3772336	-1	23738	935558	1363168.544430	2.767329	2.767329	1	0.984123	129.000000
51	3794152	-1	25489	935558	1567712.824006	2.420183	2.420183	1	0.988534	131.000000
52	4416152	-1	25108	935558	970133.766101	4.552106	4.552106	1	0.988534	135.000000
53	3850568	-1	23503	935558	666717.949031	5.775408	5.775408	1	0.988534	140.000000
54	3763568	-1	19843	935558	480610.312146	7.830810	7.830810	1	0.988534	147.000000
55	2542224	-1	20967	581447	834248.077042	3.047324	3.047324	1	0.978664	150.000000
56	2258424	-1	23074	581447	1094099.976477	2.064184	2.064184	1	0.983599	152.000000
57	2435208	-1	25166	581447	1171657.563865	2.078430	2.078430	1	0.983599	154.000000
58	2467496	-1	27834	581447	1641603.149628	1.503101	1.503101	1	0.983599	155.000000
59	2370208	-1	28337	581447	1425827.795292	1.662338	1.662338	1	0.983599	156.000000
